Filename                                                                                                                                               Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aho-corasick-1.1.4/src/util/int.rs                                                                     110               110     0.00%          27                27     0.00%          81                81     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aho-corasick-1.1.4/src/util/prefilter.rs                                                               535               535     0.00%          52                52     0.00%         387               387     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aho-corasick-1.1.4/src/util/primitives.rs                                                              283               283     0.00%          58                58     0.00%         210               210     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aho-corasick-1.1.4/src/util/remapper.rs                                                                 81                81     0.00%          10                10     0.00%          50                50     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aho-corasick-1.1.4/src/util/search.rs                                                                  264               264     0.00%          51                51     0.00%         193               193     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aho-corasick-1.1.4/src/util/special.rs                                                                   3                 3     0.00%           1                 1     0.00%           8                 8     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/allocator-api2-0.2.21/src/stable/alloc/global.rs                                                       179               150    16.20%           8                 5    37.50%         102                84    17.65%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/allocator-api2-0.2.21/src/stable/alloc/mod.rs                                                          125               125     0.00%          12                12     0.00%          91                91     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/allocator-api2-0.2.21/src/stable/boxed.rs                                                              698               698     0.00%         105               105     0.00%         426               426     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/allocator-api2-0.2.21/src/stable/mod.rs                                                                 13                13     0.00%           3                 3     0.00%          11                11     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/allocator-api2-0.2.21/src/stable/raw_vec.rs                                                            360               360     0.00%          37                37     0.00%         218               218     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/allocator-api2-0.2.21/src/stable/slice.rs                                                               92                92     0.00%           4                 4     0.00%          69                69     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/allocator-api2-0.2.21/src/stable/unique.rs                                                              21                21     0.00%           6                 6     0.00%          21                21     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/allocator-api2-0.2.21/src/stable/vec/drain.rs                                                          169               169     0.00%          12                12     0.00%          93                93     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/allocator-api2-0.2.21/src/stable/vec/into_iter.rs                                                       97                97     0.00%          13                13     0.00%          65                65     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/allocator-api2-0.2.21/src/stable/vec/mod.rs                                                           1022              1022     0.00%          97                97     0.00%         665               665     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/allocator-api2-0.2.21/src/stable/vec/partial_eq.rs                                                       8                 8     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/allocator-api2-0.2.21/src/stable/vec/set_len_on_drop.rs                                                  9                 9     0.00%           3                 3     0.00%          12                12     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/allocator-api2-0.2.21/src/stable/vec/splice.rs                                                         108               108     0.00%           6                 6     0.00%          63                63     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/ambient-authority-0.0.2/src/lib.rs                                                                       3                 3     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anstream-1.0.0/src/_macros.rs                                                                           21                21     0.00%           1                 1     0.00%          12                12     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anstream-1.0.0/src/adapter/strip.rs                                                                    250                74    70.40%          29                13    55.17%         169                62    63.31%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anstream-1.0.0/src/adapter/wincon.rs                                                                   229               229     0.00%           9                 9     0.00%         195               195     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anstream-1.0.0/src/auto.rs                                                                             189               139    26.46%          21                15    28.57%         120                87    27.50%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anstream-1.0.0/src/buffer.rs                                                                            21                21     0.00%           6                 6     0.00%          19                19     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anstream-1.0.0/src/fmt.rs                                                                               21                21     0.00%           3                 3     0.00%          23                23     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anstream-1.0.0/src/lib.rs                                                                               12                12     0.00%           2                 2     0.00%           8                 8     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anstream-1.0.0/src/stream.rs                                                                            87                73    16.09%          25                21    16.00%          75                63    16.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anstream-1.0.0/src/strip.rs                                                                            123               104    15.45%          18                15    16.67%          93                75    19.35%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anstyle-1.0.14/src/color.rs                                                                            470               429     8.72%          53                46    13.21%         353               325     7.93%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anstyle-1.0.14/src/effect.rs                                                                           129                85    34.11%          19                11    42.11%          92                55    40.22%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anstyle-1.0.14/src/reset.rs                                                                              8                 8     0.00%           2                 2     0.00%           6                 6     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anstyle-1.0.14/src/style.rs                                                                            186               134    27.96%          31                23    25.81%         142                99    30.28%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anstyle-parse-1.0.0/src/lib.rs                                                                         244               244     0.00%          20                20     0.00%         192               192     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anstyle-parse-1.0.0/src/params.rs                                                                       87                87     0.00%          12                12     0.00%          60                60     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anstyle-parse-1.0.0/src/state/definitions.rs                                                            21                16    23.81%           3                 2    33.33%          14                 6    57.14%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anstyle-parse-1.0.0/src/state/mod.rs                                                                    19                 0   100.00%           2                 0   100.00%          12                 0   100.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anstyle-query-1.1.5/src/lib.rs                                                                          45                28    37.78%           8                 4    50.00%          33                21    36.36%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anstyle-query-1.1.5/src/windows.rs                                                                       6                 6     0.00%           2                 2     0.00%           6                 6     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anyhow-1.0.102/src/backtrace.rs                                                                          5                 5     0.00%           2                 2     0.00%           4                 4     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anyhow-1.0.102/src/chain.rs                                                                             60                60     0.00%           6                 6     0.00%          49                49     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anyhow-1.0.102/src/context.rs                                                                           82                64    21.95%          12                 9    25.00%          65                47    27.69%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anyhow-1.0.102/src/ensure.rs                                                                            94                94     0.00%           7                 7     0.00%          57                57     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anyhow-1.0.102/src/error.rs                                                                            410               307    25.12%          52                38    26.92%         387               272    29.72%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anyhow-1.0.102/src/fmt.rs                                                                              122                95    22.13%           3                 1    66.67%          55                37    32.73%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anyhow-1.0.102/src/kind.rs                                                                              25                25     0.00%           6                 6     0.00%          23                23     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anyhow-1.0.102/src/lib.rs                                                                               25                16    36.00%           6                 4    33.33%          20                13    35.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anyhow-1.0.102/src/ptr.rs                                                                               67                37    44.78%          19                11    42.11%          88                51    42.05%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/anyhow-1.0.102/src/wrapper.rs                                                                           34                29    14.71%           7                 6    14.29%          21                18    14.29%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/error.rs                                                                             9                 9     0.00%           1                 1     0.00%           9                 9     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/alloc/borrow.rs                                                             18                18     0.00%           4                 4     0.00%          12                12     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/alloc/boxed.rs                                                              40                40     0.00%           9                 9     0.00%          25                25     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/alloc/collections/binary_heap.rs                                            15                15     0.00%           3                 3     0.00%           9                 9     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/alloc/collections/btree_map.rs                                              15                15     0.00%           3                 3     0.00%           9                 9     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/alloc/collections/btree_set.rs                                              15                15     0.00%           3                 3     0.00%           9                 9     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/alloc/collections/linked_list.rs                                            15                15     0.00%           3                 3     0.00%           9                 9     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/alloc/collections/vec_deque.rs                                              15                15     0.00%           3                 3     0.00%           9                 9     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/alloc/ffi/c_str.rs                                                          16                16     0.00%           4                 4     0.00%          11                11     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/alloc/rc.rs                                                                 38                38     0.00%           8                 8     0.00%          24                24     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/alloc/string.rs                                                             14                14     0.00%           3                 3     0.00%           9                 9     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/alloc/sync.rs                                                               38                38     0.00%           8                 8     0.00%          24                24     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/alloc/vec.rs                                                                15                15     0.00%           3                 3     0.00%           9                 9     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/core/array.rs                                                               67                67     0.00%           7                 7     0.00%          41                41     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/core/bool.rs                                                                 9                 9     0.00%           2                 2     0.00%           6                 6     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/core/cell.rs                                                                42                42     0.00%           9                 9     0.00%          27                27     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/core/char.rs                                                                17                17     0.00%           2                 2     0.00%          11                11     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/core/cmp.rs                                                                 14                14     0.00%           3                 3     0.00%           9                 9     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/core/iter.rs                                                                 6                 6     0.00%           2                 2     0.00%           6                 6     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/core/marker.rs                                                              12                12     0.00%           4                 4     0.00%          12                12     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/core/num.rs                                                                 71                71     0.00%          15                15     0.00%          46                46     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/core/ops.rs                                                                 84                84     0.00%          18                18     0.00%          56                56     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/core/option.rs                                                              25                25     0.00%           3                 3     0.00%          13                13     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/core/result.rs                                                              28                28     0.00%           3                 3     0.00%          15                15     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/core/slice.rs                                                               15                15     0.00%           3                 3     0.00%          10                10     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/core/str.rs                                                                 48                48     0.00%           4                 4     0.00%          24                24     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/core/sync/atomic.rs                                                         27                27     0.00%           6                 6     0.00%          18                18     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/core/time.rs                                                                17                17     0.00%           2                 2     0.00%          10                10     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/core/tuple.rs                                                               33                33     0.00%           4                 4     0.00%          16                16     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/core/unit.rs                                                                 6                 6     0.00%           2                 2     0.00%           6                 6     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/std/collections/hash_map.rs                                                 15                15     0.00%           3                 3     0.00%           9                 9     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/std/collections/hash_set.rs                                                 15                15     0.00%           3                 3     0.00%           9                 9     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/std/ffi/os_str.rs                                                            9                 9     0.00%           2                 2     0.00%           6                 6     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/std/net.rs                                                                 104               104     0.00%          12                12     0.00%          54                54     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/std/path.rs                                                                  9                 9     0.00%           2                 2     0.00%           6                 6     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/foreign/std/sync.rs                                                                 14                14     0.00%           3                 3     0.00%           9                 9     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/lib.rs                                                                              16                16     0.00%           4                 4     0.00%          13                13     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/size_hint.rs                                                                        55                55     0.00%          10                10     0.00%          40                40     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arbitrary-1.4.2/src/unstructured.rs                                                                    336               336     0.00%          28                28     0.00%         214               214     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arc-swap-1.9.1/src/access.rs                                                                            63                63     0.00%          17                17     0.00%          62                62     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/arc-swap-1.9.1/src/as_raw.rs                                                                            18                18     0.00%           5                 5     0.00%          15                15     0.00%           0                 0         -
