Filename                                                                                                                                               Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/aead/aead_ctx.rs                                                                  190               190     0.00%          18                18     0.00%         206               206     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/aead/aes_gcm.rs                                                                    25                25     0.00%           5                 5     0.00%          15                15     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/aead/chacha.rs                                                                      5                 5     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/aead/chacha20_poly1305_openssh.rs                                                 109               109     0.00%           9                 9     0.00%          79                79     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/aead/nonce.rs                                                                      39                39     0.00%           9                 9     0.00%          29                29     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/aead/nonce_sequence/counter32.rs                                                   58                58     0.00%          11                11     0.00%          54                54     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/aead/nonce_sequence/counter64.rs                                                   58                58     0.00%          11                11     0.00%          54                54     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/aead/poly1305.rs                                                                   46                46     0.00%           5                 5     0.00%          30                30     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/aead/quic.rs                                                                       95                95     0.00%           9                 9     0.00%          57                57     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/aead/rand_nonce.rs                                                                 88                88     0.00%           6                 6     0.00%          68                68     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/aead/tls.rs                                                                       122               122     0.00%          12                12     0.00%         129               129     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/aead/unbound_key.rs                                                               532               532     0.00%          19                19     0.00%         383               383     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/agreement.rs                                                                      419               419     0.00%          43                43     0.00%         339               339     0.00%           0                 0         -
